,init,ampli,score
0,1e-07,0.24776346120436576,1.3666441716222857
1,1e-07,0.24776346120436576,1.3666441716222857
2,1e-07,0.24776346120436576,1.3666441716222857
3,1e-07,0.24776346120436576,1.3666441716222857
4,1e-07,0.24776346120436576,1.3666441716222857
5,1e-07,0.24776346120436576,1.3666441716222857
6,1e-07,0.24776346120436576,1.3666441716222857
7,1e-07,0.24776346120436576,1.3666441716222857
8,1e-07,0.24776346120436576,1.3666441716222857
9,1e-07,0.24776346120436576,1.3666441716222857
10,1e-07,0.24776346120436576,1.3666441716222857
11,1e-07,0.24776346120436576,1.3666441716222857
12,1e-07,0.24776346120436576,1.3666441716222857
13,1e-07,0.24776346120436576,1.3666441716222857
14,1e-07,0.24776346120436576,1.3666441716222857
15,1e-07,0.24776346120436576,1.3666441716222857
16,1e-07,0.24776346120436576,1.3666441716222857
17,1e-07,0.24776346120436576,1.3666441716222857
18,1e-07,0.24776346120436576,1.3666441716222857
19,1e-07,0.24776346120436576,1.3666441716222857
20,1e-07,0.24776346120436576,1.3666441716222857
21,1e-07,0.24776346120436576,1.3666441716222857
22,1e-07,0.24776346120436576,1.3666441716222857
23,1e-07,0.24776346120436576,1.3666441716222857
24,1e-07,0.24776346120436576,1.3666441716222857
25,1e-07,0.24776346120436576,1.3666441716222857
26,1e-07,0.24776346120436576,1.3666441716222857
27,1e-07,0.24776346120436576,1.3666441716222857
28,1e-07,0.24776346120436576,1.3666441716222857
29,1e-07,0.24776346120436576,1.3666441716222857
30,1e-07,0.24776346120436576,1.3666441716222857
31,1e-07,0.24776346120436576,1.3666441716222857
32,1e-07,0.24776346120436576,1.3666441716222857
33,1e-07,0.24776346120436576,1.3666441716222857
34,1e-07,0.24776346120436576,1.3666441716222857
35,1e-07,0.24776346120436576,1.3666441716222857
36,1e-07,0.24776346120436576,1.3666441716222857
37,1e-07,0.24776346120436576,1.3666441716222857
38,1e-07,0.24776346120436576,1.3666441716222857
39,1e-07,0.24776346120436576,1.3666441716222857
40,1e-07,0.24776346120436576,1.3666441716222857
41,1e-07,0.24776346120436576,1.3666441716222857
42,1e-07,0.24776346120436576,1.3666441716222857
43,1e-07,0.24776346120436576,1.3666441716222857
44,1e-07,0.24776346120436576,1.3666441716222857
45,1e-07,0.24776346120436576,1.3666441716222857
46,1e-07,0.24776346120436576,1.3666441716222857
47,1e-07,0.24776346120436576,1.3666441716222857
48,1e-07,0.24776346120436576,1.3666441716222857
49,1e-07,0.24776346120436576,1.3666441716222857
50,1e-07,0.24776346120436576,1.3666441716222857
51,1e-07,0.24776346120436576,1.3666441716222857
52,1e-07,0.24776346120436576,1.3666441716222857
53,1e-07,0.24776346120436576,1.3666441716222857
54,1e-07,0.24776346120436576,1.3666441716222857
55,1e-07,0.24776346120436576,1.3666441716222857
56,1e-07,0.24776346120436576,1.3666441716222857
57,1e-07,0.24776346120436576,1.3666441716222857
58,1e-07,0.24776346120436576,1.3666441716222857
59,1e-07,0.24776346120436576,1.3666441716222857
60,1e-07,0.24776346120436576,1.3666441716222857
61,1e-07,0.24776346120436576,1.3666441716222857
62,1e-07,0.24776346120436576,1.3666441716222857
63,1e-07,0.24776346120436576,1.3666441716222857
64,1e-07,0.24776346120436576,1.3666441716222857
65,1e-07,0.24776346120436576,1.3666441716222857
66,1e-07,0.24776346120436576,1.3666441716222857
67,1e-07,0.24776346120436576,1.3666441716222857
68,1e-07,0.24776346120436576,1.3666441716222857
69,1e-07,0.24776346120436576,1.3666441716222857
70,1e-07,0.24776346120436576,1.3666441716222857
71,1e-07,0.24776346120436576,1.3666441716222857
72,1e-07,0.24776346120436576,1.3666441716222857
73,1e-07,0.24776346120436576,1.3666441716222857
74,1e-07,0.24776346120436576,1.3666441716222857
75,1e-07,0.24776346120436576,1.3666441716222857
76,1e-07,0.24776346120436576,1.3666441716222857
77,1e-07,0.24776346120436576,1.3666441716222857
78,1e-07,0.24776346120436576,1.3666441716222857
79,1e-07,0.24776346120436576,1.3666441716222857
80,1e-07,0.24776346120436576,1.3666441716222857
81,1e-07,0.24776346120436576,1.3666441716222857
82,1e-07,0.24776346120436576,1.3666441716222857
83,1e-07,0.24776346120436576,1.3666441716222857
84,1e-07,0.24776346120436576,1.3666441716222857
85,1e-07,0.24776346120436576,1.3666441716222857
86,1e-07,0.24776346120436576,1.3666441716222857
87,1e-07,0.24776346120436576,1.3666441716222857
88,1e-07,0.24776346120436576,1.3666441716222857
89,1e-07,0.24776346120436576,1.3666441716222857
90,1e-07,0.24776346120436576,1.3666441716222857
91,1e-07,0.24776346120436576,1.3666441716222857
92,1e-07,0.24776346120436576,1.3666441716222857
93,1e-07,0.24776346120436576,1.3666441716222857
94,1e-07,0.24776346120436576,1.3666441716222857
95,1e-07,0.24776346120436576,1.3666441716222857
96,1e-07,0.24776346120436576,1.3666441716222857
97,1e-07,0.24776346120436576,1.3666441716222857
98,1e-07,0.24776346120436576,1.3666441716222857
99,1e-07,0.24776346120436576,1.3666441716222857
100,0.5,0.2477236955230051,1.3666441715227986
101,0.5,0.2477236955230051,1.3666441715227986
102,0.5,0.2477236955230051,1.3666441715227986
103,0.5,0.2477236955230051,1.3666441715227986
104,0.5,0.2477236955230051,1.3666441715227986
105,0.5,0.2477236955230051,1.3666441715227986
106,0.5,0.2477236955230051,1.3666441715227986
107,0.5,0.2477236955230051,1.3666441715227986
108,0.5,0.2477236955230051,1.3666441715227986
109,0.5,0.2477236955230051,1.3666441715227986
110,0.5,0.2477236955230051,1.3666441715227986
111,0.5,0.2477236955230051,1.3666441715227986
112,0.5,0.2477236955230051,1.3666441715227986
113,0.5,0.2477236955230051,1.3666441715227986
114,0.5,0.2477236955230051,1.3666441715227986
115,0.5,0.2477236955230051,1.3666441715227986
116,0.5,0.2477236955230051,1.3666441715227986
117,0.5,0.2477236955230051,1.3666441715227986
118,0.5,0.2477236955230051,1.3666441715227986
119,0.5,0.2477236955230051,1.3666441715227986
120,0.5,0.2477236955230051,1.3666441715227986
121,0.5,0.2477236955230051,1.3666441715227986
122,0.5,0.2477236955230051,1.3666441715227986
123,0.5,0.2477236955230051,1.3666441715227986
124,0.5,0.2477236955230051,1.3666441715227986
125,0.5,0.2477236955230051,1.3666441715227986
126,0.5,0.2477236955230051,1.3666441715227986
127,0.5,0.2477236955230051,1.3666441715227986
128,0.5,0.2477236955230051,1.3666441715227986
129,0.5,0.2477236955230051,1.3666441715227986
130,0.5,0.2477236955230051,1.3666441715227986
131,0.5,0.2477236955230051,1.3666441715227986
132,0.5,0.2477236955230051,1.3666441715227986
133,0.5,0.2477236955230051,1.3666441715227986
134,0.5,0.2477236955230051,1.3666441715227986
135,0.5,0.2477236955230051,1.3666441715227986
136,0.5,0.2477236955230051,1.3666441715227986
137,0.5,0.2477236955230051,1.3666441715227986
138,0.5,0.2477236955230051,1.3666441715227986
139,0.5,0.2477236955230051,1.3666441715227986
140,0.5,0.2477236955230051,1.3666441715227986
141,0.5,0.2477236955230051,1.3666441715227986
142,0.5,0.2477236955230051,1.3666441715227986
143,0.5,0.2477236955230051,1.3666441715227986
144,0.5,0.2477236955230051,1.3666441715227986
145,0.5,0.2477236955230051,1.3666441715227986
146,0.5,0.2477236955230051,1.3666441715227986
147,0.5,0.2477236955230051,1.3666441715227986
148,0.5,0.2477236955230051,1.3666441715227986
149,0.5,0.2477236955230051,1.3666441715227986
150,0.5,0.2477236955230051,1.3666441715227986
151,0.5,0.2477236955230051,1.3666441715227986
152,0.5,0.2477236955230051,1.3666441715227986
153,0.5,0.2477236955230051,1.3666441715227986
154,0.5,0.2477236955230051,1.3666441715227986
155,0.5,0.2477236955230051,1.3666441715227986
156,0.5,0.2477236955230051,1.3666441715227986
157,0.5,0.2477236955230051,1.3666441715227986
158,0.5,0.2477236955230051,1.3666441715227986
159,0.5,0.2477236955230051,1.3666441715227986
160,0.5,0.2477236955230051,1.3666441715227986
161,0.5,0.2477236955230051,1.3666441715227986
162,0.5,0.2477236955230051,1.3666441715227986
163,0.5,0.2477236955230051,1.3666441715227986
164,0.5,0.2477236955230051,1.3666441715227986
165,0.5,0.2477236955230051,1.3666441715227986
166,0.5,0.2477236955230051,1.3666441715227986
167,0.5,0.2477236955230051,1.3666441715227986
168,0.5,0.2477236955230051,1.3666441715227986
169,0.5,0.2477236955230051,1.3666441715227986
170,0.5,0.2477236955230051,1.3666441715227986
171,0.5,0.2477236955230051,1.3666441715227986
172,0.5,0.2477236955230051,1.3666441715227986
173,0.5,0.2477236955230051,1.3666441715227986
174,0.5,0.2477236955230051,1.3666441715227986
175,0.5,0.2477236955230051,1.3666441715227986
176,0.5,0.2477236955230051,1.3666441715227986
177,0.5,0.2477236955230051,1.3666441715227986
178,0.5,0.2477236955230051,1.3666441715227986
179,0.5,0.2477236955230051,1.3666441715227986
180,0.5,0.2477236955230051,1.3666441715227986
181,0.5,0.2477236955230051,1.3666441715227986
182,0.5,0.2477236955230051,1.3666441715227986
183,0.5,0.2477236955230051,1.3666441715227986
184,0.5,0.2477236955230051,1.3666441715227986
185,0.5,0.2477236955230051,1.3666441715227986
186,0.5,0.2477236955230051,1.3666441715227986
187,0.5,0.2477236955230051,1.3666441715227986
188,0.5,0.2477236955230051,1.3666441715227986
189,0.5,0.2477236955230051,1.3666441715227986
190,0.5,0.2477236955230051,1.3666441715227986
191,0.5,0.2477236955230051,1.3666441715227986
192,0.5,0.2477236955230051,1.3666441715227986
193,0.5,0.2477236955230051,1.3666441715227986
194,0.5,0.2477236955230051,1.3666441715227986
195,0.5,0.2477236955230051,1.3666441715227986
196,0.5,0.2477236955230051,1.3666441715227986
197,0.5,0.2477236955230051,1.3666441715227986
198,0.5,0.2477236955230051,1.3666441715227986
199,0.5,0.2477236955230051,1.3666441715227986
200,1.0,0.24776840516054352,1.3666441716231605
201,1.0,0.24776840516054352,1.3666441716231605
202,1.0,0.24776840516054352,1.3666441716231605
203,1.0,0.24776840516054352,1.3666441716231605
204,1.0,0.24776840516054352,1.3666441716231605
205,1.0,0.24776840516054352,1.3666441716231605
206,1.0,0.24776840516054352,1.3666441716231605
207,1.0,0.24776840516054352,1.3666441716231605
208,1.0,0.24776840516054352,1.3666441716231605
209,1.0,0.24776840516054352,1.3666441716231605
210,1.0,0.24776840516054352,1.3666441716231605
211,1.0,0.24776840516054352,1.3666441716231605
212,1.0,0.24776840516054352,1.3666441716231605
213,1.0,0.24776840516054352,1.3666441716231605
214,1.0,0.24776840516054352,1.3666441716231605
215,1.0,0.24776840516054352,1.3666441716231605
216,1.0,0.24776840516054352,1.3666441716231605
217,1.0,0.24776840516054352,1.3666441716231605
218,1.0,0.24776840516054352,1.3666441716231605
219,1.0,0.24776840516054352,1.3666441716231605
220,1.0,0.24776840516054352,1.3666441716231605
221,1.0,0.24776840516054352,1.3666441716231605
222,1.0,0.24776840516054352,1.3666441716231605
223,1.0,0.24776840516054352,1.3666441716231605
224,1.0,0.24776840516054352,1.3666441716231605
225,1.0,0.24776840516054352,1.3666441716231605
226,1.0,0.24776840516054352,1.3666441716231605
227,1.0,0.24776840516054352,1.3666441716231605
228,1.0,0.24776840516054352,1.3666441716231605
229,1.0,0.24776840516054352,1.3666441716231605
230,1.0,0.24776840516054352,1.3666441716231605
231,1.0,0.24776840516054352,1.3666441716231605
232,1.0,0.24776840516054352,1.3666441716231605
233,1.0,0.24776840516054352,1.3666441716231605
234,1.0,0.24776840516054352,1.3666441716231605
235,1.0,0.24776840516054352,1.3666441716231605
236,1.0,0.24776840516054352,1.3666441716231605
237,1.0,0.24776840516054352,1.3666441716231605
238,1.0,0.24776840516054352,1.3666441716231605
239,1.0,0.24776840516054352,1.3666441716231605
240,1.0,0.24776840516054352,1.3666441716231605
241,1.0,0.24776840516054352,1.3666441716231605
242,1.0,0.24776840516054352,1.3666441716231605
243,1.0,0.24776840516054352,1.3666441716231605
244,1.0,0.24776840516054352,1.3666441716231605
245,1.0,0.24776840516054352,1.3666441716231605
246,1.0,0.24776840516054352,1.3666441716231605
247,1.0,0.24776840516054352,1.3666441716231605
248,1.0,0.24776840516054352,1.3666441716231605
249,1.0,0.24776840516054352,1.3666441716231605
250,1.0,0.24776840516054352,1.3666441716231605
251,1.0,0.24776840516054352,1.3666441716231605
252,1.0,0.24776840516054352,1.3666441716231605
253,1.0,0.24776840516054352,1.3666441716231605
254,1.0,0.24776840516054352,1.3666441716231605
255,1.0,0.24776840516054352,1.3666441716231605
256,1.0,0.24776840516054352,1.3666441716231605
257,1.0,0.24776840516054352,1.3666441716231605
258,1.0,0.24776840516054352,1.3666441716231605
259,1.0,0.24776840516054352,1.3666441716231605
260,1.0,0.24776840516054352,1.3666441716231605
261,1.0,0.24776840516054352,1.3666441716231605
262,1.0,0.24776840516054352,1.3666441716231605
263,1.0,0.24776840516054352,1.3666441716231605
264,1.0,0.24776840516054352,1.3666441716231605
265,1.0,0.24776840516054352,1.3666441716231605
266,1.0,0.24776840516054352,1.3666441716231605
267,1.0,0.24776840516054352,1.3666441716231605
268,1.0,0.24776840516054352,1.3666441716231605
269,1.0,0.24776840516054352,1.3666441716231605
270,1.0,0.24776840516054352,1.3666441716231605
271,1.0,0.24776840516054352,1.3666441716231605
272,1.0,0.24776840516054352,1.3666441716231605
273,1.0,0.24776840516054352,1.3666441716231605
274,1.0,0.24776840516054352,1.3666441716231605
275,1.0,0.24776840516054352,1.3666441716231605
276,1.0,0.24776840516054352,1.3666441716231605
277,1.0,0.24776840516054352,1.3666441716231605
278,1.0,0.24776840516054352,1.3666441716231605
279,1.0,0.24776840516054352,1.3666441716231605
280,1.0,0.24776840516054352,1.3666441716231605
281,1.0,0.24776840516054352,1.3666441716231605
282,1.0,0.24776840516054352,1.3666441716231605
283,1.0,0.24776840516054352,1.3666441716231605
284,1.0,0.24776840516054352,1.3666441716231605
285,1.0,0.24776840516054352,1.3666441716231605
286,1.0,0.24776840516054352,1.3666441716231605
287,1.0,0.24776840516054352,1.3666441716231605
288,1.0,0.24776840516054352,1.3666441716231605
289,1.0,0.24776840516054352,1.3666441716231605
290,1.0,0.24776840516054352,1.3666441716231605
291,1.0,0.24776840516054352,1.3666441716231605
292,1.0,0.24776840516054352,1.3666441716231605
293,1.0,0.24776840516054352,1.3666441716231605
294,1.0,0.24776840516054352,1.3666441716231605
295,1.0,0.24776840516054352,1.3666441716231605
296,1.0,0.24776840516054352,1.3666441716231605
297,1.0,0.24776840516054352,1.3666441716231605
298,1.0,0.24776840516054352,1.3666441716231605
299,1.0,0.24776840516054352,1.3666441716231605
